BOOKING_ID,LISTING_ID,BOOKING_DATE,TOTAL_AMOUNT,CLEANING_FEE,SERVICE_FEE,BOOKING_STATUS,CREATED_AT,HOST_ID,PROPERTY_TYPE,ROOM_TYPE,CITY,COUNTRY,ACCOMMODATES,BEDROOMS,BATHROOMS,PRICE_PER_NIGHT,PRICE_CATEGORY,LISTING_CREATED_AT,HOST_NAME,HOST_SINCE,IS_SUPERHOST,RESPONSE_RATE,RESPONSE_RATE_QUALITY,HOST_CREATED_AT
62004e3f-2604-4356-b25a-4706b550ffc5,305,2025-12-08 00:00:00.000,18368,72,28,cancelled,2025-12-26 14:15:54.011,46,House,Entire home,Joelberg,Lithuania,4,3,2,79,Low,2025-12-26 14:15:54.011,Melissa_Lucero,2016-01-31,FALSE,84,Good,2025-12-26 14:15:54.011
718ce27d-8194-4d0e-ae3a-49ca84cf8775,349,2025-08-23 00:00:00.000,9900,60,49,cancelled,2025-12-26 14:15:54.011,82,House,Private room,East Michael,Mayotte,1,1,3,73,Low,2025-12-26 14:15:54.011,Vicki_Ortiz,2017-11-16,FALSE,95,Excellent,2025-12-26 14:15:54.011
f1e5992f-df7a-4024-adb6-eac8eaacae89,108,2025-03-29 00:00:00.000,170,55,44,cancelled,2025-12-26 14:15:54.011,14,Apartment,Entire home,Tracishire,Norway,3,1,1,151,Medium,2025-12-26 14:15:54.011,Robert_Stevens,2018-08-07,TRUE,82,Good,2025-12-26 14:15:54.011
efcb4956-aa77-4f71-88aa-7cb0d2650ef0,361,2025-12-20 00:00:00.000,22320,65,22,confirmed,2025-12-26 14:15:54.011,82,Apartment,Private room,New Clairebury,Philippines,3,3,2,119,Medium,2025-12-26 14:15:54.011,Vicki_Ortiz,2017-11-16,FALSE,95,Excellent,2025-12-26 14:15:54.011
5aebf0a0-8d2c-4a28-95ba-f1c0eaa6e7bd,331,2025-07-09 00:00:00.000,3712,44,18,confirmed,2025-12-26 14:15:54.011,159,Apartment,Private room,Josemouth,Syrian Arab Republic,6,3,2,264,High,2025-12-26 14:15:54.011,Jeffrey_Gross,2016-07-06,TRUE,76,Good,2025-12-26 14:15:54.011
890fc253-e69f-4471-a252-58c2d93aa7e1,77,2025-09-06 00:00:00.000,32955,49,44,cancelled,2025-12-26 14:15:54.011,129,Condo,Private room,Savageborough,Tuvalu,4,3,1,208,High,2025-12-26 14:15:54.011,Donald_Carter,2023-09-16,FALSE,77,Good,2025-12-26 14:15:54.011
ba8ee750-82a4-4c7a-82b1-bbfe16580e7e,428,2025-08-06 00:00:00.000,1950,60,16,cancelled,2025-12-26 14:15:54.011,32,House,Private room,Saramouth,Egypt,6,1,2,264,High,2025-12-26 14:15:54.011,Heidi_Cervantes,2024-09-25,TRUE,89,Good,2025-12-26 14:15:54.011
87e6a2a4-4aa4-4063-84a2-8b97a043aec7,305,2024-12-26 00:00:00.000,6700,42,25,cancelled,2025-12-26 14:15:54.011,46,House,Entire home,Joelberg,Lithuania,4,3,2,79,Low,2025-12-26 14:15:54.011,Melissa_Lucero,2016-01-31,FALSE,84,Good,2025-12-26 14:15:54.011
c17a9b86-29dd-4106-9e64-c124bb9670ba,490,2024-12-26 00:00:00.000,3456,20,45,cancelled,2025-12-26 14:15:54.011,18,Apartment,Private room,West Jamietown,Cote d'Ivoire,5,3,1,270,High,2025-12-26 14:15:54.011,Rebekah_Palmer,2024-06-29,FALSE,74,Good,2025-12-26 14:15:54.011
64b829ef-7d7a-4857-b48a-615dd33f1c85,166,2025-07-19 00:00:00.000,5850,53,43,cancelled,2025-12-26 14:15:54.011,199,Condo,Private room,North Justinville,Zambia,1,3,3,289,High,2025-12-26 14:15:54.011,Susan_Armstrong,2019-04-29,FALSE,97,Excellent,2025-12-26 14:15:54.011
6545f7d1-fb59-4e3c-9609-8dd904876210,157,2025-08-12 00:00:00.000,11711,56,15,confirmed,2025-12-26 14:15:54.011,163,Apartment,Private room,Frenchmouth,Yemen,4,3,3,122,Medium,2025-12-26 14:15:54.011,Breanna_Bartlett,2019-11-01,FALSE,91,Excellent,2025-12-26 14:15:54.011
6432bc32-495e-45c3-9536-c16530180d0f,245,2025-06-09 00:00:00.000,2619,78,20,cancelled,2025-12-26 14:15:54.011,108,Apartment,Private room,Davidland,Iran,1,2,3,219,High,2025-12-26 14:15:54.011,Jacob_Campbell,2016-05-07,FALSE,88,Good,2025-12-26 14:15:54.011
f6245bd5-3d97-4543-ac41-8d8e747f70dc,6,2025-04-18 00:00:00.000,7225,40,43,cancelled,2025-12-26 14:15:54.011,109,Apartment,Private room,Port Juan,Italy,2,3,2,209,High,2025-12-26 14:15:54.011,Janet_Morrow,2019-03-26,FALSE,84,Good,2025-12-26 14:15:54.011
bea8501c-9fbb-4bb5-9da1-97f08aa699eb,33,2025-06-02 00:00:00.000,12348,68,17,confirmed,2025-12-26 14:15:54.011,118,House,Entire home,New Amandahaven,Uganda,4,3,3,108,Medium,2025-12-26 14:15:54.011,Janet_Austin,2020-02-07,TRUE,77,Good,2025-12-26 14:15:54.011
2318d2de-4c4a-4051-a439-8eafcf15c056,224,2025-04-29 00:00:00.000,25776,59,16,confirmed,2025-12-26 14:15:54.011,59,House,Private room,North Charlesburgh,Iceland,5,1,1,108,Medium,2025-12-26 14:15:54.011,Alex_Payne,2019-03-09,FALSE,86,Good,2025-12-26 14:15:54.011
b91aa51e-d5a5-4a03-9beb-fceae65dda90,78,2025-09-09 00:00:00.000,954,28,18,confirmed,2025-12-26 14:15:54.011,133,Condo,Private room,New Jessica,Faroe Islands,4,1,2,145,Medium,2025-12-26 14:15:54.011,Chase_Jenkins,2020-12-12,TRUE,96,Excellent,2025-12-26 14:15:54.011
7cf5107e-af88-4993-bfba-d59a86ea677e,244,2025-04-26 00:00:00.000,10309,61,14,confirmed,2025-12-26 14:15:54.011,179,House,Entire home,Feliciaside,Zambia,1,2,2,104,Medium,2025-12-26 14:15:54.011,Kristen_Black,2018-01-18,TRUE,96,Excellent,2025-12-26 14:15:54.011
bf136bab-5971-41c6-8c65-aeef7cb2bc73,315,2025-06-20 00:00:00.000,6200,36,36,confirmed,2025-12-26 14:15:54.011,131,Condo,Private room,Lake Jonathantown,Lao People's Democratic Republic,1,3,2,257,High,2025-12-26 14:15:54.011,Patrick_Brooks,2018-09-09,FALSE,75,Good,2025-12-26 14:15:54.011
6c8d9397-951e-4399-a0eb-747c77126f1f,388,2025-09-08 00:00:00.000,2576,52,31,confirmed,2025-12-26 14:15:54.011,159,Apartment,Entire home,Andrewview,Oman,4,2,3,121,Medium,2025-12-26 14:15:54.011,Jeffrey_Gross,2016-07-06,TRUE,76,Good,2025-12-26 14:15:54.011
85ad80c0-697f-4302-bc84-dcc15e9a4c82,136,2025-02-05 00:00:00.000,13376,36,36,confirmed,2025-12-26 14:15:54.011,39,House,Private room,Lake Scott,Greenland,5,1,1,177,Medium,2025-12-26 14:15:54.011,Billy_Harding,2019-08-18,TRUE,86,Good,2025-12-26 14:15:54.011
5043217a-6ae2-45a2-93e2-87eca66f17ce,117,2025-12-22 00:00:00.000,20574,69,27,confirmed,2025-12-26 14:15:54.011,5,House,Entire home,Barnettburgh,Solomon Islands,3,4,2,168,Medium,2025-12-26 14:15:54.011,Monica_Johnson,2024-11-11,FALSE,77,Good,2025-12-26 14:15:54.011
2d0e4fde-4426-4af5-82f9-80cc3f09e61f,244,2025-10-24 00:00:00.000,217,21,21,cancelled,2025-12-26 14:15:54.011,179,House,Entire home,Feliciaside,Zambia,1,2,2,104,Medium,2025-12-26 14:15:54.011,Kristen_Black,2018-01-18,TRUE,96,Excellent,2025-12-26 14:15:54.011
5ed0ceb5-8533-4ffd-8303-5e669e2bb53d,253,2025-01-29 00:00:00.000,27244,76,33,confirmed,2025-12-26 14:15:54.011,42,House,Private room,Cameronberg,Korea,1,4,1,241,High,2025-12-26 14:15:54.011,David_Shepard,2017-08-31,FALSE,100,Excellent,2025-12-26 14:15:54.011
e9846da0-4066-461c-855e-4cacf76f8c08,128,2025-09-01 00:00:00.000,26900,70,29,cancelled,2025-12-26 14:15:54.011,122,Apartment,Entire home,Kimberlystad,Moldova,1,2,3,180,Medium,2025-12-26 14:15:54.011,Claire_Butler,2024-10-16,FALSE,80,Good,2025-12-26 14:15:54.011
624a99d0-9c85-4580-afe4-52c949fa97f5,175,2025-06-07 00:00:00.000,8575,34,44,cancelled,2025-12-26 14:15:54.011,193,Apartment,Entire home,Carpenterport,Costa Rica,5,1,1,290,High,2025-12-26 14:15:54.011,Alexander_Rogers,2023-06-03,TRUE,94,Excellent,2025-12-26 14:15:54.011
2c4f4966-3cd1-4634-87df-1ed8b3b0c0aa,263,2025-08-20 00:00:00.000,2075,32,38,confirmed,2025-12-26 14:15:54.011,169,House,Private room,Stuartbury,Afghanistan,4,1,3,300,High,2025-12-26 14:15:54.011,Travis_Rodriguez,2022-12-08,TRUE,74,Good,2025-12-26 14:15:54.011
5f260209-6e80-420f-b991-621651ed3b49,473,2025-10-16 00:00:00.000,3400,59,39,confirmed,2025-12-26 14:15:54.011,50,Condo,Entire home,Lake Markberg,Falkland Islands (Malvinas),6,2,2,228,High,2025-12-26 14:15:54.011,Roy_Hopkins,2016-01-11,TRUE,97,Excellent,2025-12-26 14:15:54.011
207c7b8f-d823-41d8-9b08-3dcb15116e32,314,2025-05-22 00:00:00.000,12288,72,45,cancelled,2025-12-26 14:15:54.011,3,House,Private room,Amandahaven,Bahamas,4,1,3,120,Medium,2025-12-26 14:15:54.011,Crystal_Green,2016-08-06,FALSE,74,Good,2025-12-26 14:15:54.011
fef15328-6626-4388-91a5-f33feb6c331a,144,2025-12-14 00:00:00.000,3600,25,34,confirmed,2025-12-26 14:15:54.011,109,Apartment,Private room,North Teresastad,Zimbabwe,2,4,2,67,Low,2025-12-26 14:15:54.011,Janet_Morrow,2019-03-26,FALSE,84,Good,2025-12-26 14:15:54.011
beac5419-43cf-4d9b-97c3-569523ea230f,329,2025-05-30 00:00:00.000,513,46,31,confirmed,2025-12-26 14:15:54.011,167,Apartment,Entire home,Arnoldton,Western Sahara,2,3,2,284,High,2025-12-26 14:15:54.011,Jessica_Fischer,2021-09-11,FALSE,94,Excellent,2025-12-26 14:15:54.011
148b9a99-5c22-46c3-b793-a02b3f1aeede,146,2025-07-05 00:00:00.000,40752,33,18,confirmed,2025-12-26 14:15:54.011,109,Apartment,Private room,Wilkersonberg,Kiribati,6,1,1,135,Medium,2025-12-26 14:15:54.011,Janet_Morrow,2019-03-26,FALSE,84,Good,2025-12-26 14:15:54.011
2966d5b1-dae2-4b10-919b-ef34327f3384,310,2025-12-16 00:00:00.000,227,47,14,cancelled,2025-12-26 14:15:54.011,22,Apartment,Entire home,Westborough,Falkland Islands (Malvinas),1,3,2,132,Medium,2025-12-26 14:15:54.011,Jared_Ryan,2022-11-14,FALSE,88,Good,2025-12-26 14:15:54.011
82ae7c56-03f1-49c9-8f2d-33ece86d0bea,10,2025-06-10 00:00:00.000,2200,32,21,confirmed,2025-12-26 14:15:54.011,131,Apartment,Entire home,Carlsonside,Saudi Arabia,4,3,1,231,High,2025-12-26 14:15:54.011,Patrick_Brooks,2018-09-09,FALSE,75,Good,2025-12-26 14:15:54.011
cdcb0433-0d8d-457e-bf3f-0fb84a8e0d70,322,2025-05-10 00:00:00.000,12150,21,13,cancelled,2025-12-26 14:15:54.011,121,Condo,Private room,Jenniferbury,Solomon Islands,3,2,2,155,Medium,2025-12-26 14:15:54.011,Samantha_Wolf,2017-01-13,FALSE,93,Excellent,2025-12-26 14:15:54.011
2f55bd11-0c8f-41c6-881d-9994203d4a38,133,2025-03-07 00:00:00.000,41328,64,46,cancelled,2025-12-26 14:15:54.011,168,Apartment,Entire home,Kristinestad,Bangladesh,3,1,3,140,Medium,2025-12-26 14:15:54.011,Duane_Long,2016-11-18,TRUE,83,Good,2025-12-26 14:15:54.011
5b1d65d0-d948-4edb-8806-8342e995149f,135,2025-07-17 00:00:00.000,29403,69,49,confirmed,2025-12-26 14:15:54.011,78,House,Private room,Morrisville,Czech Republic,1,4,3,87,Low,2025-12-26 14:15:54.011,Tina_Henry,2023-07-07,TRUE,82,Good,2025-12-26 14:15:54.011
5ec42864-fed6-43a6-83be-f96eee4cfd40,248,2025-03-23 00:00:00.000,31164,73,43,confirmed,2025-12-26 14:15:54.011,192,Condo,Private room,Baileychester,Jersey,3,2,2,56,Low,2025-12-26 14:15:54.011,Kristen_Peterson,2022-01-10,FALSE,98,Excellent,2025-12-26 14:15:54.011
475c6c62-0e90-4e62-af62-2c8215169ca2,467,2025-08-15 00:00:00.000,6776,68,47,confirmed,2025-12-26 14:15:54.011,123,Condo,Entire home,Beverlyport,Nauru,2,3,1,195,Medium,2025-12-26 14:15:54.011,Eric_Johnson,2021-08-19,TRUE,99,Excellent,2025-12-26 14:15:54.011
47e93848-b63b-4e86-9af2-341beda68a84,254,2025-04-06 00:00:00.000,1872,45,24,cancelled,2025-12-26 14:15:54.011,168,Condo,Private room,Mendezbury,Cuba,3,4,2,146,Medium,2025-12-26 14:15:54.011,Duane_Long,2016-11-18,TRUE,83,Good,2025-12-26 14:15:54.011
a11c93d0-1797-427f-864d-660d28a63e01,199,2024-12-25 00:00:00.000,336,36,36,confirmed,2025-12-26 14:15:54.011,20,Condo,Private room,Jacobfurt,Lao People's Democratic Republic,2,2,1,260,High,2025-12-26 14:15:54.011,Christopher_Diaz,2022-11-17,FALSE,98,Excellent,2025-12-26 14:15:54.011
2f46fbe2-0c16-448b-80eb-4cd844f50e70,45,2025-08-04 00:00:00.000,2142,67,46,cancelled,2025-12-26 14:15:54.011,68,Condo,Private room,North Cynthia,Tanzania,5,4,2,96,Low,2025-12-26 14:15:54.011,Roy_Merritt,2016-12-12,FALSE,78,Good,2025-12-26 14:15:54.011
31c684ef-eb4c-4b98-9e83-f9f11d7c8709,340,2025-08-04 00:00:00.000,1701,63,39,confirmed,2025-12-26 14:15:54.011,39,Apartment,Private room,East Sharonberg,Namibia,3,1,3,158,Medium,2025-12-26 14:15:54.011,Billy_Harding,2019-08-18,TRUE,86,Good,2025-12-26 14:15:54.011
835cf2b5-35d0-4a19-bd9f-41ea9bf7d844,213,2025-01-02 00:00:00.000,3185,79,48,cancelled,2025-12-26 14:15:54.011,112,Condo,Entire home,Lake Nathaniel,Turkey,2,4,1,158,Medium,2025-12-26 14:15:54.011,Gregory_Baker,2023-08-16,FALSE,86,Good,2025-12-26 14:15:54.011
7699b6fb-e9e9-4eed-839d-b6971659d915,429,2025-09-01 00:00:00.000,15104,54,25,confirmed,2025-12-26 14:15:54.011,109,Condo,Private room,Lake Nicholasmouth,Brazil,2,4,2,173,Medium,2025-12-26 14:15:54.011,Janet_Morrow,2019-03-26,FALSE,84,Good,2025-12-26 14:15:54.011
bb2369d4-4278-4226-a32c-68094508c6dc,253,2025-06-19 00:00:00.000,67,41,46,cancelled,2025-12-26 14:15:54.011,42,House,Private room,Cameronberg,Korea,1,4,1,241,High,2025-12-26 14:15:54.011,David_Shepard,2017-08-31,FALSE,100,Excellent,2025-12-26 14:15:54.011
16ada0d2-aa02-4525-820b-f00d17c11460,96,2025-09-05 00:00:00.000,1984,35,45,cancelled,2025-12-26 14:15:54.011,80,Condo,Private room,Rossstad,United Kingdom,5,3,3,273,High,2025-12-26 14:15:54.011,Matthew_Wall,2018-10-08,TRUE,91,Excellent,2025-12-26 14:15:54.011
9fce6c94-0838-4cbb-9307-537264ce043d,66,2025-02-11 00:00:00.000,3000,35,32,cancelled,2025-12-26 14:15:54.011,164,Condo,Private room,Lake Jenniferberg,Kiribati,3,1,1,284,High,2025-12-26 14:15:54.011,Barbara_Mckinney,2019-09-01,TRUE,85,Good,2025-12-26 14:15:54.011
48ab5549-5d88-4347-ac74-1f8512059926,271,2025-11-27 00:00:00.000,9900,74,37,confirmed,2025-12-26 14:15:54.011,13,House,Entire home,Jenkinsview,Serbia,6,3,3,64,Low,2025-12-26 14:15:54.011,Michelle_Johnson,2018-03-12,TRUE,97,Excellent,2025-12-26 14:15:54.011
e56b3dd5-cdbf-40e6-a3dc-02a57d6bfdd0,245,2025-04-04 00:00:00.000,35211,72,49,cancelled,2025-12-26 14:15:54.011,108,Apartment,Private room,Davidland,Iran,1,2,3,219,High,2025-12-26 14:15:54.011,Jacob_Campbell,2016-05-07,FALSE,88,Good,2025-12-26 14:15:54.011
d0f69b8d-9f61-4a92-8a18-b89d405d3356,409,2025-01-28 00:00:00.000,30960,39,20,confirmed,2025-12-26 14:15:54.011,115,Condo,Entire home,East Jasmin,Hungary,1,2,1,258,High,2025-12-26 14:15:54.011,Patricia_Dean,2024-11-01,FALSE,96,Excellent,2025-12-26 14:15:54.011
ffb11e25-f2df-4532-9cf9-e0ae437c19a6,158,2025-02-19 00:00:00.000,1107,51,44,confirmed,2025-12-26 14:15:54.011,105,Condo,Private room,Port Craig,Guinea-Bissau,6,1,3,110,Medium,2025-12-26 14:15:54.011,Nicholas_Torres,2024-12-06,FALSE,94,Excellent,2025-12-26 14:15:54.011
4ddbce4f-b816-4fdf-a478-46a5cdec2a04,462,2025-08-06 00:00:00.000,34969,51,43,confirmed,2025-12-26 14:15:54.011,187,Apartment,Entire home,Greenshire,Palau,3,2,1,275,High,2025-12-26 14:15:54.011,Regina_Lee,2023-12-03,TRUE,99,Excellent,2025-12-26 14:15:54.011
ad32f9c8-aff5-4ba4-9824-ea235d48f333,248,2025-09-25 00:00:00.000,1080,61,46,confirmed,2025-12-26 14:15:54.011,192,Condo,Private room,Baileychester,Jersey,3,2,2,56,Low,2025-12-26 14:15:54.011,Kristen_Peterson,2022-01-10,FALSE,98,Excellent,2025-12-26 14:15:54.011
8b4a1745-b7a2-4957-8d6a-a943f3ad69a2,206,2025-11-08 00:00:00.000,15424,29,27,cancelled,2025-12-26 14:15:54.011,168,House,Private room,Lukechester,Micronesia,2,4,3,171,Medium,2025-12-26 14:15:54.011,Duane_Long,2016-11-18,TRUE,83,Good,2025-12-26 14:15:54.011
159954b3-ffac-4d2c-9dce-14cd120a13e5,301,2024-12-31 00:00:00.000,2736,64,47,cancelled,2025-12-26 14:15:54.011,79,House,Private room,Port Scottberg,Oman,2,1,1,176,Medium,2025-12-26 14:15:54.011,Evan_Luna,2022-06-02,FALSE,87,Good,2025-12-26 14:15:54.011
336e06d1-df8e-4a5c-8269-1fd1bbc8f85b,234,2025-10-09 00:00:00.000,3968,38,37,confirmed,2025-12-26 14:15:54.011,73,House,Private room,West Lonnie,Benin,3,3,1,193,Medium,2025-12-26 14:15:54.011,Karen_Taylor,2016-09-19,TRUE,99,Excellent,2025-12-26 14:15:54.011
fb084b33-6660-43ce-b221-f134f8461001,118,2025-03-03 00:00:00.000,83,59,26,confirmed,2025-12-26 14:15:54.011,138,House,Entire home,Amyburgh,British Indian Ocean Territory (Chagos Archipelago),4,4,1,52,Low,2025-12-26 14:15:54.011,Sherry_Jackson,2017-11-26,TRUE,82,Good,2025-12-26 14:15:54.011
38e2293b-adf5-42e3-bace-6cb50272e4fe,186,2025-05-17 00:00:00.000,4650,47,22,cancelled,2025-12-26 14:15:54.011,152,Condo,Private room,West Kristenberg,Holy See (Vatican City State),6,4,2,280,High,2025-12-26 14:15:54.011,John_Reyes,2017-05-18,FALSE,100,Excellent,2025-12-26 14:15:54.011
0daba31f-a559-4d9a-8e6a-2012ecea280f,442,2025-10-15 00:00:00.000,3075,31,43,cancelled,2025-12-26 14:15:54.011,121,Apartment,Private room,Longberg,Tajikistan,5,4,1,189,Medium,2025-12-26 14:15:54.011,Samantha_Wolf,2017-01-13,FALSE,93,Excellent,2025-12-26 14:15:54.011
ca319d60-bfcc-4d8a-9b0b-20e8c44ea9a6,462,2025-10-25 00:00:00.000,8505,65,36,cancelled,2025-12-26 14:15:54.011,187,Apartment,Entire home,Greenshire,Palau,3,2,1,275,High,2025-12-26 14:15:54.011,Regina_Lee,2023-12-03,TRUE,99,Excellent,2025-12-26 14:15:54.011
8d0f0ea8-6490-4d78-a22e-f8308b0f22df,17,2025-01-24 00:00:00.000,1800,60,17,cancelled,2025-12-26 14:15:54.011,64,House,Private room,Port Dustinhaven,Pakistan,3,2,3,78,Low,2025-12-26 14:15:54.011,Jeremy_Short,2016-09-10,FALSE,71,Good,2025-12-26 14:15:54.011
ec92906e-2efc-497a-bdd2-64b740a2fe6a,14,2025-01-18 00:00:00.000,7744,50,15,cancelled,2025-12-26 14:15:54.011,95,Condo,Private room,Johnsonborough,Albania,2,3,2,130,Medium,2025-12-26 14:15:54.011,Belinda_Moreno,2021-11-07,TRUE,84,Good,2025-12-26 14:15:54.011
6a600517-989a-4153-8258-661fd0e7506d,242,2025-03-15 00:00:00.000,33033,76,39,cancelled,2025-12-26 14:15:54.011,185,House,Private room,Marshallchester,Cote d'Ivoire,2,4,1,214,High,2025-12-26 14:15:54.011,Beth_Nguyen,2019-01-27,TRUE,72,Good,2025-12-26 14:15:54.011
75fd2959-9021-48e2-84ce-be16a2ac4a85,256,2025-03-16 00:00:00.000,93,74,15,cancelled,2025-12-26 14:15:54.011,90,House,Private room,Lake Matthewborough,Guatemala,6,3,2,141,Medium,2025-12-26 14:15:54.011,Kathy_Bowman,2016-01-06,FALSE,94,Excellent,2025-12-26 14:15:54.011
c9b8f558-e58c-4060-8c64-ab2be128c22e,106,2025-02-25 00:00:00.000,29161,78,39,confirmed,2025-12-26 14:15:54.011,13,Apartment,Private room,Port Jenniferhaven,Lesotho,6,2,2,256,High,2025-12-26 14:15:54.011,Michelle_Johnson,2018-03-12,TRUE,97,Excellent,2025-12-26 14:15:54.011
5ec08416-a813-4341-9675-d89ce1afc559,460,2025-08-03 00:00:00.000,11011,23,42,confirmed,2025-12-26 14:15:54.011,65,Condo,Entire home,North Janetfurt,Malawi,5,1,3,122,Medium,2025-12-26 14:15:54.011,Cory_Gordon,2016-11-27,FALSE,100,Excellent,2025-12-26 14:15:54.011
d029ca02-e1d4-4536-8476-69eee134a515,157,2025-09-10 00:00:00.000,14720,60,15,confirmed,2025-12-26 14:15:54.011,163,Apartment,Private room,Frenchmouth,Yemen,4,3,3,122,Medium,2025-12-26 14:15:54.011,Breanna_Bartlett,2019-11-01,FALSE,91,Excellent,2025-12-26 14:15:54.011
5431b27f-a8f1-458f-b42d-8ca210a085d1,119,2025-07-10 00:00:00.000,8349,53,46,confirmed,2025-12-26 14:15:54.011,66,House,Private room,Williammouth,British Indian Ocean Territory (Chagos Archipelago),5,1,2,243,High,2025-12-26 14:15:54.011,Tara_Kelley,2016-04-10,FALSE,70,Good,2025-12-26 14:15:54.011
d38fee93-5fb8-45a4-ae98-1eb830c0d4df,116,2025-06-18 00:00:00.000,28616,63,14,cancelled,2025-12-26 14:15:54.011,25,Apartment,Entire home,Mccallshire,Tokelau,6,2,1,65,Low,2025-12-26 14:15:54.011,Joseph_Vazquez,2018-07-11,TRUE,83,Good,2025-12-26 14:15:54.011
c67d1578-febc-45a1-ad11-1532d02a481c,196,2025-09-19 00:00:00.000,44296,32,28,confirmed,2025-12-26 14:15:54.011,32,House,Private room,Thomasfort,South Africa,6,3,3,125,Medium,2025-12-26 14:15:54.011,Heidi_Cervantes,2024-09-25,TRUE,89,Good,2025-12-26 14:15:54.011
98ea6041-d27b-4581-8063-ab827f3748a3,32,2025-08-28 00:00:00.000,7744,76,31,cancelled,2025-12-26 14:15:54.011,23,House,Entire home,Eatonfort,United Arab Emirates,4,1,1,157,Medium,2025-12-26 14:15:54.011,Marcus_Fox_PhD,2018-05-30,TRUE,95,Excellent,2025-12-26 14:15:54.011
804def8a-472b-4818-a2d2-342960293311,456,2025-12-12 00:00:00.000,133,56,37,confirmed,2025-12-26 14:15:54.011,14,Apartment,Entire home,Brianton,North Macedonia,5,3,1,168,Medium,2025-12-26 14:15:54.011,Robert_Stevens,2018-08-07,TRUE,82,Good,2025-12-26 14:15:54.011
588d8b3d-83e3-4858-a004-20f221d87ff7,325,2025-10-28 00:00:00.000,6552,34,27,confirmed,2025-12-26 14:15:54.011,126,Apartment,Private room,Lake Daveville,French Southern Territories,2,1,2,131,Medium,2025-12-26 14:15:54.011,Alan_Cardenas,2024-09-20,FALSE,96,Excellent,2025-12-26 14:15:54.011
41b17afb-2d51-4297-b745-fd2aeeefb5df,341,2025-08-23 00:00:00.000,14036,57,49,confirmed,2025-12-26 14:15:54.011,181,Apartment,Private room,Ronaldborough,Nigeria,4,4,3,273,High,2025-12-26 14:15:54.011,Autumn_Wood,2019-10-17,TRUE,82,Good,2025-12-26 14:15:54.011
ce25cc3c-791b-49ce-986a-41ed1ae79663,429,2025-10-08 00:00:00.000,416,21,47,confirmed,2025-12-26 14:15:54.011,109,Condo,Private room,Lake Nicholasmouth,Brazil,2,4,2,173,Medium,2025-12-26 14:15:54.011,Janet_Morrow,2019-03-26,FALSE,84,Good,2025-12-26 14:15:54.011
4c199441-4ee2-4f4e-9a1d-e97dfd2910e5,295,2025-04-14 00:00:00.000,2496,40,29,confirmed,2025-12-26 14:15:54.011,61,House,Entire home,Hansonport,Ethiopia,6,3,3,84,Low,2025-12-26 14:15:54.011,Dr._Kathy_Miller_MD,2019-03-26,TRUE,97,Excellent,2025-12-26 14:15:54.011
01da41b3-7c84-4b81-b2e7-7a516e76f270,53,2025-01-26 00:00:00.000,6292,71,48,cancelled,2025-12-26 14:15:54.011,179,Condo,Entire home,Robertfort,Armenia,2,1,2,267,High,2025-12-26 14:15:54.011,Kristen_Black,2018-01-18,TRUE,96,Excellent,2025-12-26 14:15:54.011
5c20d578-69f3-4464-a940-07cb1c8f396f,458,2025-09-10 00:00:00.000,25410,64,10,confirmed,2025-12-26 14:15:54.011,136,House,Entire home,Michaelshire,Colombia,5,2,1,270,High,2025-12-26 14:15:54.011,Nicole_Lopez,2022-04-27,FALSE,80,Good,2025-12-26 14:15:54.011
56d99741-ea82-4d49-a3a9-1b8d08653898,28,2025-10-27 00:00:00.000,3800,24,35,cancelled,2025-12-26 14:15:54.011,186,House,Entire home,Fraziertown,Indonesia,4,3,3,92,Low,2025-12-26 14:15:54.011,Lauren_Mueller,2024-06-04,TRUE,70,Good,2025-12-26 14:15:54.011
ab6bbe5f-2081-4ddc-8acf-fca601007685,326,2025-11-17 00:00:00.000,2385,66,47,cancelled,2025-12-26 14:15:54.011,158,Apartment,Entire home,East Aliceberg,Luxembourg,3,1,2,217,High,2025-12-26 14:15:54.011,Donna_Harrington,2021-05-06,TRUE,93,Excellent,2025-12-26 14:15:54.011
52a32e5e-57c1-4bfe-825c-2af87d7f4912,191,2025-08-28 00:00:00.000,21463,21,14,cancelled,2025-12-26 14:15:54.011,125,House,Entire home,New Michele,Martinique,4,2,2,287,High,2025-12-26 14:15:54.011,Andrew_Willis,2018-07-11,FALSE,83,Good,2025-12-26 14:15:54.011
6d4f469f-ba79-4c87-88a1-f2241d090e23,279,2025-03-10 00:00:00.000,6912,72,43,cancelled,2025-12-26 14:15:54.011,77,House,Private room,Morristown,Cayman Islands,5,1,1,138,Medium,2025-12-26 14:15:54.011,Charles_Barrett,2021-09-12,FALSE,70,Good,2025-12-26 14:15:54.011
f0c061c2-1f25-45d0-9b42-83dfd1672a63,356,2025-11-06 00:00:00.000,34645,52,35,confirmed,2025-12-26 14:15:54.011,199,Condo,Private room,East Kim,Argentina,6,3,2,267,High,2025-12-26 14:15:54.011,Susan_Armstrong,2019-04-29,FALSE,97,Excellent,2025-12-26 14:15:54.011
97ceb474-a96a-428d-97c3-f1b0ee0072aa,320,2025-10-24 00:00:00.000,7840,39,29,cancelled,2025-12-26 14:15:54.011,99,Apartment,Private room,West Paige,Portugal,4,2,1,164,Medium,2025-12-26 14:15:54.011,Joyce_Wright,2020-02-26,TRUE,93,Excellent,2025-12-26 14:15:54.011
